IMF32, Get detailed info about the task sequences, Information, 12/04/2016 23:30:02
IMF32, REFWS2012R2-003 Ref Windows Server 2012 R2 Datacenter x64 - 6.3.9600.17415 1.0, Information, 12/04/2016 23:30:02
IMF32, Get detailed info about the task sequences, Information, 12/04/2016 23:30:29
IMF32, REFWS2012R2-003 Ref Windows Server 2012 R2 Datacenter x64 - 6.3.9600.17415 1.0, Information, 12/04/2016 23:30:29
IMF32, Imagefactory 3.2 (Hyper-V), Information, 12/05/2016 01:29:49
IMF32, Logfile is C:\Setup\ImageFactoryV3ForHyper-V\log.txt, Information, 12/05/2016 01:29:49
IMF32, XMLfile is C:\setup\ImageFactoryV3ForHyper-V\ImageFactoryV3.xml, Information, 12/05/2016 01:29:49
IMF32, Importing modules, Information, 12/05/2016 01:29:49
IMF32, Reading from C:\setup\ImageFactoryV3ForHyper-V\ImageFactoryV3.xml, Information, 12/05/2016 01:29:49
IMF32, Verify Connection to DeploymentRoot, Information, 12/05/2016 01:29:49
IMF32, Connect to MDT, Information, 12/05/2016 01:29:49
IMF32, Connected to D:\MDTBuildLab, Information, 12/05/2016 01:29:49
IMF32, Get MDT Settings, Information, 12/05/2016 01:29:49
IMF32, Check if we should update the boot image, Information, 12/05/2016 01:29:49
IMF32, Check if we should use MDTmonitoring, Information, 12/05/2016 01:29:49
IMF32, Using MDT monitoring, Information, 12/05/2016 01:29:49
IMF32, Verify access to boot image, Information, 12/05/2016 01:29:49
IMF32, Access to D:\MDTBuildLab\boot\MDT Build Lab x86.iso is ok, Information, 12/05/2016 01:29:49
IMF32, Get TaskSequences, Information, 12/05/2016 01:29:49
IMF32, Found 1 TaskSequences to work on, Information, 12/05/2016 01:29:49
IMF32, Get detailed info about the task sequences, Information, 12/05/2016 01:29:49
IMF32, REFWS2012R2-003 Ref Windows Server 2012 R2 Datacenter x64 - 6.3.9600.17415 1.0, Information, 12/05/2016 01:29:49
IMF32, Verify Connection to Hyper-V host, Information, 12/05/2016 01:29:49
IMF32, Upload boot image to Hyper-V host, Information, 12/05/2016 01:30:07
IMF32, Remove old WIM files in the capture folder, Information, 12/05/2016 01:30:08
IMF32, Create the VM's on Host, Information, 12/05/2016 01:30:08
IMF32, Get BIOS Serialnumber from each VM and update the customsettings.ini file, Information, 12/05/2016 01:30:17
IMF32, Start VM's on Host, Information, 12/05/2016 01:30:22
IMF32, ConcurrentRunningVMs is set to: , Information, 12/05/2016 01:30:22
